"PlotVisit","PlotID","Date","Latitude","Longitude","GDMforb","GDMgrass","GDMshrub","GDMherb","GDMtotal","cc","cti","elev","gsri","slope","Year","cover_class","ndvi_dur","ndvi_ti","sum_precip","class_name","cc_std","cti_std","elev_std","gsri_std","ndvi_ti_std","sum_precip_std","slope_std","ndvi_dur_std"
"1268.2015-08-31",1268,2015-08-31,46.4694,-113.94531,58.92,9.096,0,68.016,68.016,0,7.47714846483528,1278.00047224044,561782.254588258,1.63721843126696,2015,"7",238.771354284532,42.1303623200068,118.816330025108,"Irrigated Ag",-0.97758600587696,0.715218649881659,-0.66706627736613,0.0355615758188486,0.844173612696586,-0.791212964756821,-1.51510440316982,0.333023846726252
"1269.2015-08-31",1269,2015-08-31,46.4664,-113.94285,41.39,2.785,0,44.175,44.175,0,12.03395817311,1286.36278156873,564026.7737104,0.843488589244193,2015,"7",231.870560557443,46.6356186827619,119.340518783208,"Irrigated Ag",-0.97758600587696,3.37464444752171,-0.641909285136889,0.0762789079074984,1.20835656001492,-0.769811944401757,-1.60250742013477,0.165917005791666
"951.2014-08-20",951,2014-08-20,46.68518,-114.03336,2.089,9.639,0,11.728,11.728,0,6.16624506391859,1014.58781300702,560180.659516472,6.27490910297756,2014,"7",189.130947434854,42.8238697490951,130.15369785356,"Irrigated Ag",-0.97758600587696,-0.0498451877153457,-1.45951127805525,0.00650738876997523,0.900233370272308,-0.328342985345622,-1.00441659102367,-0.869048248081442
"953.2014-08-08",953,2014-08-08,46.67406,-114.02348,0.163,8.946,0,9.109,9.109,0,5.6320643872209,1049.04012159778,524650.224437503,9.91307201513181,2014,"7",275.769408242207,8.04298209811947,130.970118195517,"Irrigated Ag",-0.97758600587696,-0.361601430165182,-1.35586569099654,-0.638042488347686,-1.91128392312637,-0.295011045111306,-0.6037936108899,1.22895381682881
"958.2014-08-20",958,2014-08-20,46.67247,-114.02587,0,11.68,0,11.68,11.68,0,6.62683994602097,1022.1569836512,544613.922199817,3.15651141075581,2014,"7",267.921026953423,23.9173011883293,129.958691055384,"Irrigated Ag",-0.97758600587696,0.218965227935699,-1.4367403472511,-0.27588539933613,-0.628081404233734,-0.33630451521944,-1.34780467090502,1.03890057723254
"959.2014-08-22",959,2014-08-22,46.68652,-114.03611,200.544,0,0,200.544,200.544,0,6.5426595709954,1013.43130159627,563856.291598334,5.15651141075581,2014,"7",129.180450789716,44.0707990682744,129.430396320122,"Irrigated Ag",-0.97758600587696,0.1698362374072,-1.46299050220628,0.0731862290776943,1.00102905380111,-0.357873170037181,-1.12757100363553,-2.32078532399242
"960.2014-08-22",960,2014-08-22,46.68537,-114.03608,321.251,0,0,321.251,321.251,0,10.6740752804166,1004.29367038329,559014.635183149,3.70585737626728,2014,"7",NA,52.7895633409707,129.282014341411,"Irrigated Ag",-0.97758600587696,2.58099540836367,-1.49047995618293,-0.0146452044670407,1.70581142668757,-0.363931151437292,-1.28731243261287,NA
"961.2014-08-20",961,2014-08-20,46.67225,-114.02493,0,59.359,0,59.359,59.359,0,7.9492525681245,1027.31349506196,537485.874253093,4.70632961671093,2014,"7",254.599502832526,26.3625232289742,130.127363102557,"Irrigated Ag",-0.97758600587696,0.990746027989891,-1.421227608796,-0.405193763220169,-0.430421582481606,-0.329418152513082,-1.17714359735576,0.716311915650256
"873.2014-08-06",873,2014-08-06,45.50997,-114.29215,8.223,30.578,0,38.801,38.801,15.7178398597433,7.2943201910325,2082.37107670676,625078.021327522,25.6753321498009,2014,"8",189.819764758172,42.9734721637173,176.264556731103,"Dry Forest Burn 0-5",-0.175557678165125,0.6085171944739,1.75278501628703,1.18379628173187,0.912326499696296,1.5542220528741,1.13189656606696,-0.852368125267625
"875.2014-08-05",875,2014-08-05,45.53924,-114.27872,0,9.169,11.737,9.169,20.906,45,6.54600399711674,2073.53066282451,386000.284670754,32.362781568733,2014,"8",187.740614349372,32.3838365432395,176.521085642121,"Dry Forest Burn 0-5",1.31861214024806,0.17178809707982,1.72618970456056,-3.15326081991066,0.0563120133343047,1.56469534205003,1.86829732117226,-0.902715993988646
"876.2014-08-05",876,2014-08-05,45.53409,-114.27755,0,2.51,0.511,2.51,3.021,65,5.29206201683687,2045.6178252149,452791.719294694,29.3130228215109,2014,"8",182.019655755318,36.6285460959068,177.931157899628,"Dry Forest Burn 0-5",2.33914464963696,-0.560032159764462,1.6422173219,-1.94161196495882,0.399433627495981,1.62226427045355,1.5324675445783,-1.04125242263412
"916.2014-08-04",916,2014-08-04,45.53012,-114.35418,24.604,30.452,0,55.056,55.056,48.5725619486559,4.96869288280013,2055.68646073049,537296.108240189,29.4802347800685,2014,"8",205.339077905248,45.6674909901219,176.403443700276,"Dry Forest Burn 0-5",1.50090792076851,-0.748755471088217,1.67250758927481,-0.408636267091187,1.13009783995609,1.55989238213696,1.55088039600052,-0.476558689999004
"918.2015-08-10",918,2015-08-10,45.55122,-114.36885,0,25.569,38.424,25.569,63.993,64.7199811727981,6.81884123701012,1879.32474598951,372294.113880955,34.1565114107554,2015,"8",261.11279056905,42.8072054663111,165.426950536649,"Dry Forest Burn 0-5",2.32485623381693,0.331020200411185,1.14194478501869,-3.40190147625737,0.89888631094192,1.11175580920998,2.06581717177191,0.874035067622738
"919.2015-08-10",919,2015-08-10,45.55272,-114.36653,0,8.929,787.913,8.929,796.842,63.599144155014,4.22116092351442,1802.27538477283,410879.194815603,28.8526127201057,2015,"8",240.906113780227,41.4626815259634,165.076179024923,"Dry Forest Burn 0-5",2.26766370309817,-1.18502687682079,0.910151137438739,-2.70193793458592,0.790201554313233,1.09743488350065,1.48176864203811,0.384718322693617
"933.2014-07-16",933,2014-07-16,46.77056,-114.21252,1.581,0.393,0,1.974,1.974,37.3931695761836,5.38735582929085,1611.60622096436,593171.101024191,6.6000491936202,2014,"8",209.161445581507,17.8977513706845,155.400691250688,"Dry Forest Burn 0-5",0.9304612532024,-0.504417192403555,0.336546109930524,0.604979796231276,-1.11467244758534,0.702414373041911,-0.968613193754393,-0.38399777417815
"934.2014-07-16",934,2014-07-16,46.77007,-114.21509,10.579,0.009,0,10.588,10.588,22.1957137706832,5.08192080431536,1535.26538744157,554431.59371005,24.3429568900669,2014,"8",207.051356929023,16.8467784714215,154.845481479534,"Dry Forest Burn 0-5",0.154986367726694,-0.682673875680807,0.106883981885411,-0.0977851607255408,-1.19962797002119,0.679746859803277,0.985179621251783,-0.43509483094487
"935.2014-07-16",935,2014-07-16,46.76886,-114.21172,0,3.514,0,3.514,3.514,54.2070035947706,5.34877719264158,1594.71608568362,569614.13736439,15.0004722404436,2014,"8",209.227384330068,19.5554479644119,154.444258115501,"Dry Forest Burn 0-5",1.78841446437425,-0.526932291367756,0.285734188805962,0.177638053906891,-0.980672341341881,0.663366139599119,-0.0435852066458938,-0.382401028006177
"141.2014-08-20",141,2014-08-20,46.72977,-113.76678,0.052,3.684,41.651,3.736,45.387,42.5087722961587,3.70937438660368,1292.30413995501,364837.72959591,38.4875888666264,2014,"9",212.239889744682,37.4980754797728,182.569251390789,"Dry Forest Burn 6-15",1.19149319724504,-1.48371354716248,-0.624035429855195,-3.53716611807745,0.469722141244974,1.81162341194434,2.54274170743922,-0.309451410463157
"144.2014-08-20",144,2014-08-20,46.73064,-113.76451,0,0,66.108,0,66.108,31.2710045098653,5.23126874198838,1229.32175626821,511090.955595947,38.0111727882437,2014,"9",212.20164291899,35.3249263980071,182.627683841013,"Dry Forest Burn 6-15",0.618067829301256,-0.595512070887706,-0.813510283604958,-0.884018228476008,0.294055370292204,1.81400902979156,2.49028027739504,-0.310377580186514
"145.2014-08-20",145,2014-08-20,46.72842,-113.76938,0,7.134,154.034,7.134,161.168,45,6.19539105301506,1326.72773071231,512826.4118147,23.9397085337477,2014,"9",209.14493629209,40.5576152925113,182.505632462159,"Dry Forest Burn 6-15",1.31861214024806,-0.0328351301831764,-0.52047623691139,-0.852535695541804,0.717040414995661,1.80902604608033,0.94077518908551,-0.384397556479954
"68.2014-08-22",68,2014-08-22,46.72944,-113.80245,1.814,14.786,0,16.6,16.6,7.90911589821892,4.80460505806134,1678.30377977318,631107.021716488,15.2256225961998,2014,"9",184.932401307446,41.7595703191456,180.437706924253,"Dry Forest Burn 6-15",-0.574010511144111,-0.84451970574488,0.53719761692352,1.29316706346346,0.814200596103777,1.72459898455799,-0.0187923623782934,-0.97071854973314
"700.2014-07-28",700,2014-07-28,46.00791,-114.0382,5.215,18.94,84.258,24.155,108.413,34.3621580026892,7.21113603560726,1532.94135495685,542848.747499694,23.6559797115785,2014,"9",205.190102401891,47.9439724270089,152.768968559745,"Dry Forest Burn 6-15",0.775798960848148,0.559969613368839,0.0998924123483956,-0.307907048762229,1.31411749443231,0.594969201798956,0.909531869577314,-0.480166220774032
"701.2014-07-29",701,2014-07-29,46.00204,-114.03886,24.366,14.769,62.841,39.135,101.976,14.2353132569248,4.96599157652471,1584.29260698493,617113.526187403,12.9420616027998,2014,"9",214.148228767521,45.4208778897609,151.618139435764,"Dry Forest Burn 6-15",-0.251206007875637,-0.750331995906257,0.25437641880127,1.03931411165828,1.11016283992385,0.547984375957253,-0.270250868383307,-0.263239841453786
"702.2014-07-29",702,2014-07-29,46.0072,-114.03786,5.303,18.942,215.612,24.245,239.857,17.5966973628997,5.80610115957757,1524.1649696738,542651.962293129,19.8617776291121,2014,"9",207.870102297642,46.7809864852927,152.683605731123,"Dry Forest Burn 6-15",-0.079685920041109,-0.260030833240128,0.0734897228880333,-0.311476886295267,1.22010738405426,0.591484099143307,0.491726350085774,-0.415268422927095
"703.2014-07-29",703,2014-07-29,46.00219,-114.0345,17.093,19.381,0,36.474,36.474,0,6.75871720365295,1584.78983300101,579103.8484248,17.6863860205774,2014,"9",206.884810470714,42.1645250830985,152.163064585116,"Dry Forest Burn 6-15",-0.97758600587696,0.295930869145523,0.255872262895457,0.349788833492748,0.846935163815876,0.570231999610102,0.252179114238347,-0.439127852886615
"711.2014-07-30",711,2014-07-30,45.97599,-114.03381,3.352,12.21,65.522,15.562,81.084,12.6227301754043,4.65648192964838,1380.40058274243,567312.462439539,27.2102077771294,2014,"9",232.605620276366,36.0283951164816,147.655550117227,"Dry Forest Burn 6-15",-0.333490680814743,-0.930966692594751,-0.359007978750338,0.13588387086127,0.350920349909849,0.386203999414885,1.30091221017152,0.183716915828864
"712.2014-07-30",712,2014-07-30,45.97337,-114.03531,0,7.607,135.637,7.607,143.244,24.6422056955421,4.373656770887,1407.69602659945,519002.734053434,20.7455475117353,2014,"9",NA,34.1975008567783,146.909230608711,"Dry Forest Burn 6-15",0.279822594890486,-1.09602790242886,-0.276892950228037,-0.740492380249796,0.202919789222721,0.35573406135097,0.589044291221992,NA
"713.2014-07-29",713,2014-07-29,45.97512,-114.02995,1.119,7.988,120.649,9.107,129.756,32.4077397240545,6.15551058118219,1450.27333268604,467737.713590474,22.9009547460008,2014,"9",244.205343560437,27.7419328242629,148.083198384581,"Dry Forest Burn 6-15",0.676071591333621,-0.056110000630764,-0.148804294772668,-1.67047994067218,-0.318916839682855,0.403663567429338,0.826390911052721,0.464611141968015
"719.2014-07-29",719,2014-07-29,46.00475,-114.03681,21.625,26.604,22.977,48.229,71.206,32.3999820016725,4.81441329211268,1596.75526280051,528933.769896736,14.6865049380447,2014,"9",210.974861552506,49.0040291500267,152.368296745926,"Dry Forest Burn 6-15",0.675675740939137,-0.838795466126522,0.29186880555711,-0.56033562398647,1.39980730886879,0.578610999699532,-0.078158291850903,-0.3400848235527
"720.2014-07-29",720,2014-07-29,45.99997,-114.03149,1.075,15.789,108.937,16.864,125.801,35,6.91356386264938,1445.50745432343,526139.468157615,30.136214491646,2014,"9",212.430714803931,34.3031604191262,152.172534326418,"Dry Forest Burn 6-15",0.80834588555361,0.386301814165609,-0.163141861134656,-0.611026442676911,0.211460792826055,0.570618620122732,1.62311480476807,-0.304830467701598
"722.2014-07-29",722,2014-07-29,46.00112,-114.03711,18.154,13.943,0,32.097,32.097,10.6457226131359,5.0629346267679,1591.59662459305,612297.177340465,16.3440202884215,2014,"9",214.136501372899,41.8858030660796,151.683951635409,"Dry Forest Burn 6-15",-0.434370705244876,-0.693754507438724,0.276349668892356,0.951941777192065,0.824404635591202,0.55067128635442,0.104362050233567,-0.26352382731761
"723.2014-07-28",723,2014-07-28,46.00322,-114.02902,2.157,19.179,79.275,21.336,100.611,5.06623396929559,5.48067496654924,1402.62632425609,519061.315961343,26.2246781153125,2014,"9",214.106924216646,39.7179267480645,153.031358669573,"Dry Forest Burn 6-15",-0.719073182585135,-0.449954676536845,-0.292144534144562,-0.739429658629293,0.649164089139018,0.605681785757728,1.19238880435912,-0.264240055818365
"724.2015-08-12",724,2015-08-12,45.96105,-113.99289,1.834,11.38,83.914,13.214,97.128,10.2876278465345,6.93225587780022,1509.45053854645,460964.475464968,21.2936703832891,2015,"9",265.412415024909,36.9809404821335,133.658965605898,"Dry Forest Burn 6-15",-0.452643072782813,0.397210768123407,0.0292231435262322,-1.79335177693818,0.427919470666958,-0.185233646660872,0.649401846280275,0.978153041357166
"725.2015-08-12",725,2015-08-12,45.96274,-113.99464,10.841,9.035,18.87,19.876,38.746,15,5.96574191521261,1472.95059800518,420737.955236586,25.9313610549997,2015,"9",263.029792026509,34.74845407287,133.412496680778,"Dry Forest Burn 6-15",-0.212186623835287,-0.16686197803873,-0.0805824956239549,-2.52309231100281,0.247456159612111,-0.195296217446425,1.16008965842642,0.920456402659252
"726.2015-08-12",726,2015-08-12,45.96098,-113.99016,2.248,15.72,111.883,17.968,129.851,25,4.75451177181402,1504.06982126082,490968.166093438,15.9608228831113,2015,"9",268.464059078219,46.2635536831627,133.813442116724,"Dry Forest Burn 6-15",0.298079630859162,-0.873754935272413,0.0130359089205634,-1.24906136606438,1.17828064041394,-0.178926844194234,0.0621655653037527,1.05205042440799
"727.2015-08-12",727,2015-08-12,45.96177,-113.99775,10.256,1.652,97.701,11.908,109.609,8.32813384706771,5.58075432427613,1508.56976180209,481149.619116279,17.3237233693117,2015,"9",256.337614113372,40.248567090675,133.346457285407,"Dry Forest Burn 6-15",-0.552629439203229,-0.391546789706104,0.026573433638253,-1.42717748632964,0.692058465924209,-0.197992403548756,0.212243851403392,0.75840131823517
"728.2015-08-12",728,2015-08-12,45.95926,-113.99715,5.161,11.251,113.915,16.412,130.327,15,7.8688396653788,1580.49970613576,547389.654370911,10.069111185444,2015,"9",270.093781751247,51.2251821167402,133.649038051296,"Dry Forest Burn 6-15",-0.212186623835287,0.943815793524161,0.242965937145654,-0.225531447131098,1.57935447971346,-0.185638958287312,-0.586611071532133,1.09151513212996
"734.2014-08-27",734,2014-08-27,46.66298,-113.81784,0,19.118,32.124,19.118,51.242,45,7.15942245888542,1768.46135115286,628138.552282766,30.2753813434212,2014,"9",188.147961032338,50.9321934032602,176.141693791845,"Dry Forest Burn 6-15",1.31861214024806,0.529788756842713,0.808425723127757,1.2393167065939,1.55567070134109,1.54920593563902,1.63843941783247,-0.892851850812147
"736.2014-08-27",736,2014-08-27,46.66279,-113.81516,0.147,11.634,44.768,11.781,56.549,45,4.54490532671169,1732.22507221642,612822.399770207,30.7058573762673,2014,"9",188.330923170524,48.6959488577706,176.914132887591,"Dry Forest Burn 6-15",1.31861214024806,-0.996084552514168,0.699413277900852,0.961469722791307,1.37490360088625,1.58074225639303,1.68584207552513,-0.888421313379484
"789.2014-08-21",789,2014-08-21,46.1199,-114.02909,3.488,8.051,211.908,11.539,223.447,34.1248678632652,5.33881754021222,1543.77756759886,433603.228826024,23.9421805202671,2014,"9",135.626664518898,31.6599929501142,147.727098168656,"Dry Forest Burn 6-15",0.763690845776171,-0.532744901132451,0.132491842305789,-2.28970618745191,-0.00219997175962258,0.389125087060029,0.941047396413813,-2.16468640916117
"790.2014-08-21",790,2014-08-21,46.11963,-114.02577,0,42.174,63.259,42.174,105.433,15,8.98435730823,1483.83397035727,447820.097845668,20.7753218846875,2014,"9",NA,36.0528790873839,148.025907363022,"Dry Forest Burn 6-15",-0.212186623835287,1.59484943044211,-0.0478411914051403,-2.03180106585002,0.352899514682567,0.401324550616006,0.59232295089495,NA
"791.2014-08-21",791,2014-08-21,46.11875,-114.02837,0,21.726,104.357,21.726,126.083,26.705630113689,5.43106767348399,1577.62833213534,499650.628002855,21.3130228215116,2014,"9",232.029864832346,29.481472445408,148.25153550226,"Dry Forest Burn 6-15",0.385112179859778,-0.478906272801499,0.234327757119057,-1.09155471734602,-0.178300942340612,0.41053625599102,0.651532875500453,0.169774653937534
"793.2014-08-21",793,2014-08-21,46.11995,-114.02791,4.638,9.749,236.135,14.387,250.522,15.0425321959448,5.52449026807001,1532.18585775083,485116.178271563,22.0883447061991,2014,"9",NA,31.6853141426798,147.791075009194,"Dry Forest Burn 6-15",-0.210016349402417,-0.42438337761161,0.0976195907395621,-1.3552210014052,-0.000153130071681281,0.391737065370223,0.736908866489962,NA
"794.2014-07-31",794,2014-07-31,45.9603,-113.95188,12.841,11.06,65.321,23.901,89.222,25.3176441523912,6.28618959234235,1709.5395898986,549724.63100835,9.52035637784353,2014,"9",207.397241819034,47.6948026315687,161.302747773722,"Dry Forest Burn 6-15",0.314287940055789,0.0201563250967157,0.631166758909325,-0.183173144977222,1.29397582364166,0.943377251078258,-0.647038213386935,-0.426719021786882
"795.2014-07-31",795,2014-07-31,45.95848,-113.95455,29.842,16.991,100.87,46.833,147.703,15,6.44636900202458,1693.50029386424,618992.11816099,9.4008952872671,2014,"9",206.842279630165,48.7443146178642,160.666473184348,"Dry Forest Burn 6-15",-0.212186623835287,0.113639547269926,0.582914484345196,1.07339323911728,1.37881325299968,0.917400109775315,-0.660192890423765,-0.440157762587966
"796.2014-07-31",796,2014-07-31,45.96429,-113.95483,8.6,6.816,38.67,15.416,54.086,0,4.7617616280949,1716.55005261146,614726.994263593,14.1062804230907,2014,"9",209.471390809536,47.6053643716659,160.923098089019,"Dry Forest Burn 6-15",-0.97758600587696,-0.869523805149169,0.652256884742664,0.996020556293407,1.28674607099901,0.927877318077885,-0.142050778234892,-0.376492265396551
